,State.Code,State.Name,Tier 1 Code,Tier 1 Description,Pollutant,year,Sum
2302,2,AK,7,OTHER INDUSTRIAL PROCESSES,CO,1999,NA
2303,2,AK,9,STORAGE & TRANSPORT,CO,1999,NA
2304,2,AK,10,WASTE DISPOSAL & RECYCLING,CO,1999,1.71458
2305,2,AK,11,HIGHWAY VEHICLES,CO,1999,169.92004
2306,2,AK,12,OFF-HIGHWAY,CO,1999,70.04467
2307,2,AK,14,MISCELLANEOUS,CO,1999,1828.12309
2308,2,AK,15,WILDFIRES,CO,1999,NA
2309,2,AK,16,PRESCRIBED FIRES,CO,1999,NA
2310,4,AZ,1,FUEL COMB. ELEC. UTIL.,CO,1999,6.30922
2311,4,AZ,2,FUEL COMB. INDUSTRIAL,CO,1999,7.963453
2312,4,AZ,3,FUEL COMB. OTHER,CO,1999,14.124984
2313,4,AZ,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.00148
2314,4,AZ,5,METALS PROCESSING,CO,1999,0.220072
2315,4,AZ,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,1.050732
2316,4,AZ,7,OTHER INDUSTRIAL PROCESSES,CO,1999,3.60208
2317,4,AZ,8,SOLVENT UTILIZATION,CO,1999,0.013204
2318,4,AZ,9,STORAGE & TRANSPORT,CO,1999,NA
2319,4,AZ,10,WASTE DISPOSAL & RECYCLING,CO,1999,97.99142
2320,4,AZ,11,HIGHWAY VEHICLES,CO,1999,1017.64515
2321,4,AZ,12,OFF-HIGHWAY,CO,1999,481.707176
2322,4,AZ,14,MISCELLANEOUS,CO,1999,377.57276
2323,4,AZ,15,WILDFIRES,CO,1999,NA
2324,4,AZ,16,PRESCRIBED FIRES,CO,1999,NA
2325,5,AR,1,FUEL COMB. ELEC. UTIL.,CO,1999,5.09364
2326,5,AR,2,FUEL COMB. INDUSTRIAL,CO,1999,33.01525
2327,5,AR,3,FUEL COMB. OTHER,CO,1999,23.090324
2328,5,AR,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,44.49159
2329,5,AR,5,METALS PROCESSING,CO,1999,5.92416
2330,5,AR,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.96179
2331,5,AR,7,OTHER INDUSTRIAL PROCESSES,CO,1999,17.29602
2332,5,AR,8,SOLVENT UTILIZATION,CO,1999,0.03908
2333,5,AR,9,STORAGE & TRANSPORT,CO,1999,0.04644
2334,5,AR,10,WASTE DISPOSAL & RECYCLING,CO,1999,39.06286
2335,5,AR,11,HIGHWAY VEHICLES,CO,1999,798.25244
2336,5,AR,12,OFF-HIGHWAY,CO,1999,217.49539
2337,5,AR,14,MISCELLANEOUS,CO,1999,108.96356
2338,5,AR,15,WILDFIRES,CO,1999,NA
2339,5,AR,16,PRESCRIBED FIRES,CO,1999,NA
2340,6,CA,1,FUEL COMB. ELEC. UTIL.,CO,1999,24.22783
2341,6,CA,2,FUEL COMB. INDUSTRIAL,CO,1999,61.57422
2342,6,CA,3,FUEL COMB. OTHER,CO,1999,371.236895
2343,6,CA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.38388
2344,6,CA,5,METALS PROCESSING,CO,1999,0.60657
2345,6,CA,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,5.56936
2346,6,CA,7,OTHER INDUSTRIAL PROCESSES,CO,1999,13.13928
2347,6,CA,8,SOLVENT UTILIZATION,CO,1999,0.08673
2348,6,CA,9,STORAGE & TRANSPORT,CO,1999,0.39796
2349,6,CA,10,WASTE DISPOSAL & RECYCLING,CO,1999,210.80301
2350,6,CA,11,HIGHWAY VEHICLES,CO,1999,5701.03797
2351,6,CA,12,OFF-HIGHWAY,CO,1999,1152.15899
2352,6,CA,14,MISCELLANEOUS,CO,1999,667.01031
2353,6,CA,15,WILDFIRES,CO,1999,NA
2354,6,CA,16,PRESCRIBED FIRES,CO,1999,NA
2355,8,CO,1,FUEL COMB. ELEC. UTIL.,CO,1999,12.00023
2356,8,CO,2,FUEL COMB. INDUSTRIAL,CO,1999,18.44537
2357,8,CO,3,FUEL COMB. OTHER,CO,1999,69.655151
2358,8,CO,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.00314
2359,8,CO,5,METALS PROCESSING,CO,1999,8.25312
2360,8,CO,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.88858
2361,8,CO,7,OTHER INDUSTRIAL PROCESSES,CO,1999,1.56054
2362,8,CO,8,SOLVENT UTILIZATION,CO,1999,0.02582
2363,8,CO,9,STORAGE & TRANSPORT,CO,1999,0.17973
2364,8,CO,10,WASTE DISPOSAL & RECYCLING,CO,1999,0.30442
2365,8,CO,11,HIGHWAY VEHICLES,CO,1999,1186.03591
2366,8,CO,12,OFF-HIGHWAY,CO,1999,385.3055
2367,8,CO,14,MISCELLANEOUS,CO,1999,118.444
2368,8,CO,15,WILDFIRES,CO,1999,NA
2369,8,CO,16,PRESCRIBED FIRES,CO,1999,NA
2370,9,CT,1,FUEL COMB. ELEC. UTIL.,CO,1999,2.5505
2371,9,CT,2,FUEL COMB. INDUSTRIAL,CO,1999,0.52486
2372,9,CT,3,FUEL COMB. OTHER,CO,1999,150.76917
2373,9,CT,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,NA
2374,9,CT,5,METALS PROCESSING,CO,1999,1.16903
2375,9,CT,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,NA
2376,9,CT,7,OTHER INDUSTRIAL PROCESSES,CO,1999,0.00001
2377,9,CT,8,SOLVENT UTILIZATION,CO,1999,NA
2378,9,CT,9,STORAGE & TRANSPORT,CO,1999,0.0081
2379,9,CT,10,WASTE DISPOSAL & RECYCLING,CO,1999,35.11014
2380,9,CT,11,HIGHWAY VEHICLES,CO,1999,727.63672
2381,9,CT,12,OFF-HIGHWAY,CO,1999,291.20722
2382,9,CT,14,MISCELLANEOUS,CO,1999,2.4143
2383,9,CT,15,WILDFIRES,CO,1999,NA
2384,9,CT,16,PRESCRIBED FIRES,CO,1999,NA
2385,10,DE,1,FUEL COMB. ELEC. UTIL.,CO,1999,0.636403
2386,10,DE,2,FUEL COMB. INDUSTRIAL,CO,1999,16.071125
2387,10,DE,3,FUEL COMB. OTHER,CO,1999,12.79239
2388,10,DE,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,3.475333
2389,10,DE,5,METALS PROCESSING,CO,1999,0.6975
2390,10,DE,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.159592
2391,10,DE,7,OTHER INDUSTRIAL PROCESSES,CO,1999,0.000028
2392,10,DE,8,SOLVENT UTILIZATION,CO,1999,0.00001
2393,10,DE,9,STORAGE & TRANSPORT,CO,1999,0.021
2394,10,DE,10,WASTE DISPOSAL & RECYCLING,CO,1999,8.880864
2395,10,DE,11,HIGHWAY VEHICLES,CO,1999,192.48549
2396,10,DE,12,OFF-HIGHWAY,CO,1999,78.74044
2397,10,DE,14,MISCELLANEOUS,CO,1999,0.612059
2398,10,DE,15,WILDFIRES,CO,1999,NA
2399,10,DE,16,PRESCRIBED FIRES,CO,1999,NA
2400,11,DC,1,FUEL COMB. ELEC. UTIL.,CO,1999,0.0714
2401,11,DC,2,FUEL COMB. INDUSTRIAL,CO,1999,0.00619
2402,11,DC,3,FUEL COMB. OTHER,CO,1999,2.364888
2403,11,DC,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,NA
2404,11,DC,7,OTHER INDUSTRIAL PROCESSES,CO,1999,NA
2405,11,DC,8,SOLVENT UTILIZATION,CO,1999,NA
2406,11,DC,9,STORAGE & TRANSPORT,CO,1999,NA
2407,11,DC,10,WASTE DISPOSAL & RECYCLING,CO,1999,4.08186
2408,11,DC,11,HIGHWAY VEHICLES,CO,1999,83.42699
2409,11,DC,12,OFF-HIGHWAY,CO,1999,15.20953
2410,11,DC,14,MISCELLANEOUS,CO,1999,0.03778
2411,11,DC,15,WILDFIRES,CO,1999,NA
2412,11,DC,16,PRESCRIBED FIRES,CO,1999,NA
2413,12,FL,1,FUEL COMB. ELEC. UTIL.,CO,1999,48.64843
2414,12,FL,2,FUEL COMB. INDUSTRIAL,CO,1999,49.19341
2415,12,FL,3,FUEL COMB. OTHER,CO,1999,75.021354
2416,12,FL,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,1.06445
2417,12,FL,5,METALS PROCESSING,CO,1999,1.22021
2418,12,FL,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.47911
2419,12,FL,7,OTHER INDUSTRIAL PROCESSES,CO,1999,20.32247
2420,12,FL,8,SOLVENT UTILIZATION,CO,1999,50.25218
2421,12,FL,9,STORAGE & TRANSPORT,CO,1999,0.08635
2422,12,FL,10,WASTE DISPOSAL & RECYCLING,CO,1999,175.46511
2423,12,FL,11,HIGHWAY VEHICLES,CO,1999,3379.56368
2424,12,FL,12,OFF-HIGHWAY,CO,1999,1680.03448
2425,12,FL,14,MISCELLANEOUS,CO,1999,1942.47546
2426,12,FL,15,WILDFIRES,CO,1999,NA
2427,12,FL,16,PRESCRIBED FIRES,CO,1999,NA
2428,13,GA,1,FUEL COMB. ELEC. UTIL.,CO,1999,9.905041
2429,13,GA,2,FUEL COMB. INDUSTRIAL,CO,1999,58.034291
2430,13,GA,3,FUEL COMB. OTHER,CO,1999,57.065067
2431,13,GA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.0011
2432,13,GA,5,METALS PROCESSING,CO,1999,1.04755
2433,13,GA,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.37951
2434,13,GA,7,OTHER INDUSTRIAL PROCESSES,CO,1999,143.466071
2435,13,GA,8,SOLVENT UTILIZATION,CO,1999,0.00491
2436,13,GA,9,STORAGE & TRANSPORT,CO,1999,0.041778
2437,13,GA,10,WASTE DISPOSAL & RECYCLING,CO,1999,217.060789
2438,13,GA,11,HIGHWAY VEHICLES,CO,1999,2526.59228
2439,13,GA,12,OFF-HIGHWAY,CO,1999,690.37453
2440,13,GA,14,MISCELLANEOUS,CO,1999,476.376375
2441,13,GA,15,WILDFIRES,CO,1999,NA
2442,13,GA,16,PRESCRIBED FIRES,CO,1999,NA
2443,15,HI,1,FUEL COMB. ELEC. UTIL.,CO,1999,0.93355
2444,15,HI,2,FUEL COMB. INDUSTRIAL,CO,1999,6.53322
2445,15,HI,3,FUEL COMB. OTHER,CO,1999,0.079339
2446,15,HI,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,NA
2447,15,HI,5,METALS PROCESSING,CO,1999,NA
2448,15,HI,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.06952
2449,15,HI,7,OTHER INDUSTRIAL PROCESSES,CO,1999,0.04441
2450,15,HI,8,SOLVENT UTILIZATION,CO,1999,NA
2451,15,HI,9,STORAGE & TRANSPORT,CO,1999,NA
2452,15,HI,10,WASTE DISPOSAL & RECYCLING,CO,1999,0.87614
2453,15,HI,11,HIGHWAY VEHICLES,CO,1999,200.49961
2454,15,HI,12,OFF-HIGHWAY,CO,1999,94.39764
2455,15,HI,14,MISCELLANEOUS,CO,1999,50.78376
2456,15,HI,15,WILDFIRES,CO,1999,NA
2457,15,HI,16,PRESCRIBED FIRES,CO,1999,NA
2458,16,ID,1,FUEL COMB. ELEC. UTIL.,CO,1999,0.28682
2459,16,ID,2,FUEL COMB. INDUSTRIAL,CO,1999,7.301921
2460,16,ID,3,FUEL COMB. OTHER,CO,1999,20.57236
2461,16,ID,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,10.951714
2462,16,ID,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,NA
2463,16,ID,7,OTHER INDUSTRIAL PROCESSES,CO,1999,8.067209
2464,16,ID,8,SOLVENT UTILIZATION,CO,1999,0.018842
2465,16,ID,9,STORAGE & TRANSPORT,CO,1999,NA
2466,16,ID,10,WASTE DISPOSAL & RECYCLING,CO,1999,26.029706
2467,16,ID,11,HIGHWAY VEHICLES,CO,1999,391.02866
2468,16,ID,12,OFF-HIGHWAY,CO,1999,137.23841
2469,16,ID,14,MISCELLANEOUS,CO,1999,781.122437
2470,16,ID,15,WILDFIRES,CO,1999,NA
2471,16,ID,16,PRESCRIBED FIRES,CO,1999,NA
2472,17,IL,1,FUEL COMB. ELEC. UTIL.,CO,1999,14.70608
2473,17,IL,2,FUEL COMB. INDUSTRIAL,CO,1999,26.36874
2474,17,IL,3,FUEL COMB. OTHER,CO,1999,84.579716
2475,17,IL,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,15.61345
2476,17,IL,5,METALS PROCESSING,CO,1999,53.40002
2477,17,IL,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,1.92215
2478,17,IL,7,OTHER INDUSTRIAL PROCESSES,CO,1999,1.77361
2479,17,IL,8,SOLVENT UTILIZATION,CO,1999,0.07039
2480,17,IL,9,STORAGE & TRANSPORT,CO,1999,0.09899
2481,17,IL,10,WASTE DISPOSAL & RECYCLING,CO,1999,56.32911
2482,17,IL,11,HIGHWAY VEHICLES,CO,1999,2680.8274
2483,17,IL,12,OFF-HIGHWAY,CO,1999,1003.23172
2484,17,IL,14,MISCELLANEOUS,CO,1999,3.27868
2485,17,IL,15,WILDFIRES,CO,1999,NA
2486,17,IL,16,PRESCRIBED FIRES,CO,1999,NA
2487,18,IN,1,FUEL COMB. ELEC. UTIL.,CO,1999,16.993275
2488,18,IN,2,FUEL COMB. INDUSTRIAL,CO,1999,70.14765
2489,18,IN,3,FUEL COMB. OTHER,CO,1999,137.979
2490,18,IN,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,3.90442
2491,18,IN,5,METALS PROCESSING,CO,1999,268.72387
2492,18,IN,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,12.77087
2493,18,IN,7,OTHER INDUSTRIAL PROCESSES,CO,1999,28.12222
2494,18,IN,8,SOLVENT UTILIZATION,CO,1999,0.10038
2495,18,IN,9,STORAGE & TRANSPORT,CO,1999,43.12776
2496,18,IN,10,WASTE DISPOSAL & RECYCLING,CO,1999,65.28269
2497,18,IN,11,HIGHWAY VEHICLES,CO,1999,1917.22066
2498,18,IN,12,OFF-HIGHWAY,CO,1999,535.24432
2499,18,IN,14,MISCELLANEOUS,CO,1999,5.83227
2500,18,IN,15,WILDFIRES,CO,1999,NA
2501,18,IN,16,PRESCRIBED FIRES,CO,1999,NA
2502,19,IA,1,FUEL COMB. ELEC. UTIL.,CO,1999,6.01547
2503,19,IA,2,FUEL COMB. INDUSTRIAL,CO,1999,5.7788
2504,19,IA,3,FUEL COMB. OTHER,CO,1999,51.616459
2505,19,IA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.15921
2506,19,IA,5,METALS PROCESSING,CO,1999,1.92324
2507,19,IA,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,NA
2508,19,IA,7,OTHER INDUSTRIAL PROCESSES,CO,1999,0.24304
2509,19,IA,8,SOLVENT UTILIZATION,CO,1999,NA
2510,19,IA,9,STORAGE & TRANSPORT,CO,1999,NA
2511,19,IA,10,WASTE DISPOSAL & RECYCLING,CO,1999,19.47856
2512,19,IA,11,HIGHWAY VEHICLES,CO,1999,855.17077
2513,19,IA,12,OFF-HIGHWAY,CO,1999,313.46644
2514,19,IA,14,MISCELLANEOUS,CO,1999,3.53819
2515,19,IA,15,WILDFIRES,CO,1999,NA
2516,19,IA,16,PRESCRIBED FIRES,CO,1999,NA
2517,20,KS,1,FUEL COMB. ELEC. UTIL.,CO,1999,6.87328
2518,20,KS,2,FUEL COMB. INDUSTRIAL,CO,1999,32.7432
2519,20,KS,3,FUEL COMB. OTHER,CO,1999,33.753257
2520,20,KS,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,62.36063
2521,20,KS,5,METALS PROCESSING,CO,1999,0.59065
2522,20,KS,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.6708
2523,20,KS,7,OTHER INDUSTRIAL PROCESSES,CO,1999,3.33498
2524,20,KS,8,SOLVENT UTILIZATION,CO,1999,0.00379
2525,20,KS,9,STORAGE & TRANSPORT,CO,1999,0.05621
2526,20,KS,10,WASTE DISPOSAL & RECYCLING,CO,1999,13.358549
2527,20,KS,11,HIGHWAY VEHICLES,CO,1999,768.86219
2528,20,KS,12,OFF-HIGHWAY,CO,1999,265.98393
2529,20,KS,14,MISCELLANEOUS,CO,1999,40.29331
2530,20,KS,15,WILDFIRES,CO,1999,NA
2531,20,KS,16,PRESCRIBED FIRES,CO,1999,NA
2532,21,KY,1,FUEL COMB. ELEC. UTIL.,CO,1999,11.97312
2533,21,KY,2,FUEL COMB. INDUSTRIAL,CO,1999,19.26502
2534,21,KY,3,FUEL COMB. OTHER,CO,1999,75.222366
2535,21,KY,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.42061
2536,21,KY,5,METALS PROCESSING,CO,1999,72.08286
2537,21,KY,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,4.17734
2538,21,KY,7,OTHER INDUSTRIAL PROCESSES,CO,1999,5.33881
2539,21,KY,8,SOLVENT UTILIZATION,CO,1999,0.00039
2540,21,KY,9,STORAGE & TRANSPORT,CO,1999,NA
2541,21,KY,10,WASTE DISPOSAL & RECYCLING,CO,1999,58.06909
2542,21,KY,11,HIGHWAY VEHICLES,CO,1999,1225.41437
2543,21,KY,12,OFF-HIGHWAY,CO,1999,283.60125
2544,21,KY,14,MISCELLANEOUS,CO,1999,100.76446
2545,21,KY,15,WILDFIRES,CO,1999,NA
2546,21,KY,16,PRESCRIBED FIRES,CO,1999,NA
2547,22,LA,1,FUEL COMB. ELEC. UTIL.,CO,1999,23.00438
2548,22,LA,2,FUEL COMB. INDUSTRIAL,CO,1999,102.14707
2549,22,LA,3,FUEL COMB. OTHER,CO,1999,23.840361
2550,22,LA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,25.705
2551,22,LA,5,METALS PROCESSING,CO,1999,2.377
2552,22,LA,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,48.494
2553,22,LA,7,OTHER INDUSTRIAL PROCESSES,CO,1999,10.54602
2554,22,LA,8,SOLVENT UTILIZATION,CO,1999,0.134
2555,22,LA,9,STORAGE & TRANSPORT,CO,1999,0.087
2556,22,LA,10,WASTE DISPOSAL & RECYCLING,CO,1999,49.57811
2557,22,LA,11,HIGHWAY VEHICLES,CO,1999,1077.3135
2558,22,LA,12,OFF-HIGHWAY,CO,1999,384.27513
2559,22,LA,14,MISCELLANEOUS,CO,1999,141.49674
2560,22,LA,15,WILDFIRES,CO,1999,NA
2561,22,LA,16,PRESCRIBED FIRES,CO,1999,NA
2562,23,ME,1,FUEL COMB. ELEC. UTIL.,CO,1999,3.91105
2563,23,ME,2,FUEL COMB. INDUSTRIAL,CO,1999,5.49845
2564,23,ME,3,FUEL COMB. OTHER,CO,1999,24.132264
2565,23,ME,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,NA
2566,23,ME,5,METALS PROCESSING,CO,1999,NA
2567,23,ME,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.01982
2568,23,ME,7,OTHER INDUSTRIAL PROCESSES,CO,1999,3.5294
2569,23,ME,8,SOLVENT UTILIZATION,CO,1999,0.00013
2570,23,ME,9,STORAGE & TRANSPORT,CO,1999,0.01223
2571,23,ME,10,WASTE DISPOSAL & RECYCLING,CO,1999,1.499572
2572,23,ME,11,HIGHWAY VEHICLES,CO,1999,404.47975
2573,23,ME,12,OFF-HIGHWAY,CO,1999,144.1065
2574,23,ME,14,MISCELLANEOUS,CO,1999,6.710277
2575,23,ME,15,WILDFIRES,CO,1999,NA
2576,23,ME,16,PRESCRIBED FIRES,CO,1999,NA
2577,24,MD,1,FUEL COMB. ELEC. UTIL.,CO,1999,4.058036
2578,24,MD,2,FUEL COMB. INDUSTRIAL,CO,1999,0.69881
2579,24,MD,3,FUEL COMB. OTHER,CO,1999,95.468943
2580,24,MD,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.31825
2581,24,MD,5,METALS PROCESSING,CO,1999,109.57206
2582,24,MD,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.10601
2583,24,MD,7,OTHER INDUSTRIAL PROCESSES,CO,1999,0.64546
2584,24,MD,8,SOLVENT UTILIZATION,CO,1999,NA
2585,24,MD,9,STORAGE & TRANSPORT,CO,1999,0.0038
2586,24,MD,10,WASTE DISPOSAL & RECYCLING,CO,1999,20.119386
2587,24,MD,11,HIGHWAY VEHICLES,CO,1999,1193.82901
2588,24,MD,12,OFF-HIGHWAY,CO,1999,444.5273
2589,24,MD,14,MISCELLANEOUS,CO,1999,3.88355
2590,24,MD,15,WILDFIRES,CO,1999,NA
2591,24,MD,16,PRESCRIBED FIRES,CO,1999,NA
2592,25,MA,1,FUEL COMB. ELEC. UTIL.,CO,1999,6.008068
2593,25,MA,2,FUEL COMB. INDUSTRIAL,CO,1999,14.884784
2594,25,MA,3,FUEL COMB. OTHER,CO,1999,149.985979
2595,25,MA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.078608
2596,25,MA,5,METALS PROCESSING,CO,1999,0.111375
2597,25,MA,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.020003
2598,25,MA,7,OTHER INDUSTRIAL PROCESSES,CO,1999,0.073077
2599,25,MA,8,SOLVENT UTILIZATION,CO,1999,0.021435
2600,25,MA,9,STORAGE & TRANSPORT,CO,1999,0.002048
2601,25,MA,10,WASTE DISPOSAL & RECYCLING,CO,1999,84.698342
2602,25,MA,11,HIGHWAY VEHICLES,CO,1999,1371.52847
2603,25,MA,12,OFF-HIGHWAY,CO,1999,522.45768
2604,25,MA,14,MISCELLANEOUS,CO,1999,31.78445
2605,25,MA,15,WILDFIRES,CO,1999,NA
2606,25,MA,16,PRESCRIBED FIRES,CO,1999,NA
2607,26,MI,1,FUEL COMB. ELEC. UTIL.,CO,1999,13.544054
2608,26,MI,2,FUEL COMB. INDUSTRIAL,CO,1999,22.278685
2609,26,MI,3,FUEL COMB. OTHER,CO,1999,60.971855
2610,26,MI,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.039419
2611,26,MI,5,METALS PROCESSING,CO,1999,29.429117
2612,26,MI,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,7.156334
2613,26,MI,7,OTHER INDUSTRIAL PROCESSES,CO,1999,11.331468
2614,26,MI,8,SOLVENT UTILIZATION,CO,1999,0.00548
2615,26,MI,9,STORAGE & TRANSPORT,CO,1999,0.005408
2616,26,MI,10,WASTE DISPOSAL & RECYCLING,CO,1999,96.888497
2617,26,MI,11,HIGHWAY VEHICLES,CO,1999,2845.99797
2618,26,MI,12,OFF-HIGHWAY,CO,1999,968.45747
2619,26,MI,14,MISCELLANEOUS,CO,1999,22.99278
2620,26,MI,15,WILDFIRES,CO,1999,NA
2621,26,MI,16,PRESCRIBED FIRES,CO,1999,NA
2622,27,MN,1,FUEL COMB. ELEC. UTIL.,CO,1999,5.860098
2623,27,MN,2,FUEL COMB. INDUSTRIAL,CO,1999,15.417236
2624,27,MN,3,FUEL COMB. OTHER,CO,1999,88.96974
2625,27,MN,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,NA
2626,27,MN,5,METALS PROCESSING,CO,1999,0.726299
2627,27,MN,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,2.19859
2628,27,MN,7,OTHER INDUSTRIAL PROCESSES,CO,1999,1.854613
2629,27,MN,8,SOLVENT UTILIZATION,CO,1999,0.01635
2630,27,MN,9,STORAGE & TRANSPORT,CO,1999,NA
2631,27,MN,10,WASTE DISPOSAL & RECYCLING,CO,1999,45.00694
2632,27,MN,11,HIGHWAY VEHICLES,CO,1999,1483.632
2633,27,MN,12,OFF-HIGHWAY,CO,1999,558.28317
2634,27,MN,14,MISCELLANEOUS,CO,1999,293.43881
2635,27,MN,15,WILDFIRES,CO,1999,NA
2636,27,MN,16,PRESCRIBED FIRES,CO,1999,NA
2637,28,MS,1,FUEL COMB. ELEC. UTIL.,CO,1999,17.29966
2638,28,MS,2,FUEL COMB. INDUSTRIAL,CO,1999,28.89708
2639,28,MS,3,FUEL COMB. OTHER,CO,1999,42.233347
2640,28,MS,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,2.30688
2641,28,MS,5,METALS PROCESSING,CO,1999,1.93622
2642,28,MS,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,1.39345
2643,28,MS,7,OTHER INDUSTRIAL PROCESSES,CO,1999,12.57734
2644,28,MS,8,SOLVENT UTILIZATION,CO,1999,0.05206
2645,28,MS,9,STORAGE & TRANSPORT,CO,1999,0.03865
2646,28,MS,10,WASTE DISPOSAL & RECYCLING,CO,1999,45.55109
2647,28,MS,11,HIGHWAY VEHICLES,CO,1999,830.47743
2648,28,MS,12,OFF-HIGHWAY,CO,1999,208.47462
2649,28,MS,14,MISCELLANEOUS,CO,1999,181.81786
2650,28,MS,15,WILDFIRES,CO,1999,NA
2651,28,MS,16,PRESCRIBED FIRES,CO,1999,NA
2652,29,MO,1,FUEL COMB. ELEC. UTIL.,CO,1999,10.567174
2653,29,MO,2,FUEL COMB. INDUSTRIAL,CO,1999,7.51813
2654,29,MO,3,FUEL COMB. OTHER,CO,1999,121.185424
2655,29,MO,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,14.9593
2656,29,MO,5,METALS PROCESSING,CO,1999,53.71313
2657,29,MO,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.36873
2658,29,MO,7,OTHER INDUSTRIAL PROCESSES,CO,1999,17.70879
2659,29,MO,8,SOLVENT UTILIZATION,CO,1999,0.00372
2660,29,MO,9,STORAGE & TRANSPORT,CO,1999,0.06774
2661,29,MO,10,WASTE DISPOSAL & RECYCLING,CO,1999,89.03773
2662,29,MO,11,HIGHWAY VEHICLES,CO,1999,1670.24469
2663,29,MO,12,OFF-HIGHWAY,CO,1999,485.00979
2664,29,MO,14,MISCELLANEOUS,CO,1999,49.72915
2665,29,MO,15,WILDFIRES,CO,1999,NA
2666,29,MO,16,PRESCRIBED FIRES,CO,1999,NA
2667,30,MT,1,FUEL COMB. ELEC. UTIL.,CO,1999,3.27917
2668,30,MT,2,FUEL COMB. INDUSTRIAL,CO,1999,9.45659
2669,30,MT,3,FUEL COMB. OTHER,CO,1999,18.962333
2670,30,MT,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.54411
2671,30,MT,5,METALS PROCESSING,CO,1999,32.52051
2672,30,MT,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.21409
2673,30,MT,7,OTHER INDUSTRIAL PROCESSES,CO,1999,5.07606
2674,30,MT,8,SOLVENT UTILIZATION,CO,1999,NA
2675,30,MT,9,STORAGE & TRANSPORT,CO,1999,0.01204
2676,30,MT,10,WASTE DISPOSAL & RECYCLING,CO,1999,11.33237
2677,30,MT,11,HIGHWAY VEHICLES,CO,1999,290.5479
2678,30,MT,12,OFF-HIGHWAY,CO,1999,92.32342
2679,30,MT,14,MISCELLANEOUS,CO,1999,134.8837
2680,30,MT,15,WILDFIRES,CO,1999,NA
2681,30,MT,16,PRESCRIBED FIRES,CO,1999,NA
2682,31,NE,1,FUEL COMB. ELEC. UTIL.,CO,1999,3.715789
2683,31,NE,2,FUEL COMB. INDUSTRIAL,CO,1999,3.389527
2684,31,NE,3,FUEL COMB. OTHER,CO,1999,10.420323
2685,31,NE,4,CHEMICAL & ALLIED PRODUCT MFG,CO,1999,0.52914
2686,31,NE,5,METALS PROCESSING,CO,1999,0.0961
2687,31,NE,6,PETROLEUM & RELATED INDUSTRIES,CO,1999,0.02288
2688,31,NE,7,OTHER INDUSTRIAL PROCESSES,CO,1999,3.50973
2689,31,NE,8,SOLVENT UTILIZATION,CO,1999,0.01961
