"","State.Name","year","State.Code","mean_CO"
"1077","West Virginia",2009,54,0.435781668500688
"1078","West Virginia",2010,54,0.395372694520548
"1079","West Virginia",2011,54,0.394658440843621
"1080","West Virginia",2012,54,0.393808320483047
"1081","West Virginia",2013,54,0.320642134246575
"1082","West Virginia",2014,54,0.320469425619835
"1083","West Virginia",2015,54,0.255832839832869
"1084","West Virginia",2016,54,0.278958482024598
"1085","West Virginia",2017,54,0.245480071232877
"1086","Wisconsin",1996,55,0.451797433119159
"1087","Wisconsin",1997,55,0.477996308223381
"1088","Wisconsin",1998,55,0.548207676626826
"1089","Wisconsin",1999,55,0.473125277183427
"1090","Wisconsin",2000,55,0.341382340364495
"1091","Wisconsin",2001,55,0.383603174200662
"1092","Wisconsin",2002,55,0.441173210489993
"1093","Wisconsin",2003,55,0.441155385117493
"1094","Wisconsin",2004,55,0.459643111495845
"1095","Wisconsin",2005,55,0.409571757847534
"1096","Wisconsin",2006,55,0.353916021428571
"1097","Wisconsin",2007,55,0.14298700661157
"1098","Wisconsin",2008,55,0.136743571038251
"1099","Wisconsin",2009,55,0.100270723342939
"1100","Wisconsin",2010,55,0.127618299120235
"1101","Wisconsin",2011,55,0.144372049315069
"1102","Wisconsin",2012,55,0.141462683561644
"1103","Wisconsin",2013,55,0.179980352054795
"1104","Wisconsin",2014,55,0.200960449245542
"1105","Wisconsin",2015,55,0.246073003501401
"1106","Wisconsin",2016,55,0.236320501388889
"1107","Wisconsin",2017,55,0.197826529986053
"1108","Wyoming",2001,56,0.257836466101695
"1109","Wyoming",2002,56,0.398843639473684
"1110","Wyoming",2003,56,0.246357366666667
"1111","Wyoming",2004,56,0.252841106976744
"1112","Wyoming",2005,56,0.20432435426009
"1113","Wyoming",2006,56,0.147436847527473
"1114","Wyoming",2007,56,0.178785178767123
"1115","Wyoming",2008,56,0.138450580838323
"1116","Wyoming",2009,56,0.178232571232877
"1117","Wyoming",2010,56,0.205353976280835
"1118","Wyoming",2011,56,0.137808154163799
"1119","Wyoming",2012,56,0.208388862628448
"1120","Wyoming",2013,56,0.136309274888559
"1121","Wyoming",2014,56,0.122578551827742
"1122","Wyoming",2015,56,0.0796358650306749
"1123","Wyoming",2016,56,0.143903750759878
"1124","Wyoming",2017,56,0.164054327096774
